,Cluster,Motif,Influe
35485,Proliferating,"(67, 74)",0.55910605
35486,Epithelial,"(67, 75)",-1.1678599
35487,FatBody,"(67, 75)",1.4594903
35488,Follicle,"(67, 75)",-0.012596153
35489,Germ,"(67, 75)",1.4695855
35490,Gut,"(67, 75)",0.41649783
35491,Hemocytes,"(67, 75)",0.23263371
35492,MAG,"(67, 75)",0.5191866
35493,MT,"(67, 75)",0.69883835
35494,Muscle,"(67, 75)",1.1220297
35495,Neuron,"(67, 75)",-0.45628273
35496,Proliferating,"(67, 75)",0.845033
35497,Epithelial,"(67, 76)",0.35148206
35498,FatBody,"(67, 76)",-1.5117162
35499,Follicle,"(67, 76)",0.17313828
35500,Germ,"(67, 76)",-1.5492179
35501,Gut,"(67, 76)",-1.1595623
35502,Hemocytes,"(67, 76)",-0.75068647
35503,MAG,"(67, 76)",-0.4583489
35504,MT,"(67, 76)",-0.9978875
35505,Muscle,"(67, 76)",-0.6389588
35506,Neuron,"(67, 76)",1.0309429
35507,Proliferating,"(67, 76)",-0.6891791
35508,Epithelial,"(67, 78)",-0.98052436
35509,FatBody,"(67, 78)",-1.1983724
35510,Follicle,"(67, 78)",0.5094943
35511,Germ,"(67, 78)",-0.65238345
35512,Gut,"(67, 78)",-1.4797195
35513,Hemocytes,"(67, 78)",-1.2111186
35514,MAG,"(67, 78)",-0.98742485
35515,MT,"(67, 78)",-0.9332112
35516,Muscle,"(67, 78)",0.3653757
35517,Neuron,"(67, 78)",0.65982777
35518,Proliferating,"(67, 78)",-0.21288054
35519,Epithelial,"(67, 79)",-1.2937243
35520,FatBody,"(67, 79)",-0.3757457
35521,Follicle,"(67, 79)",0.69306505
35522,Germ,"(67, 79)",0.6561447
35523,Gut,"(67, 79)",-0.803801
35524,Hemocytes,"(67, 79)",-0.58660644
35525,MAG,"(67, 79)",-1.0568948
35526,MT,"(67, 79)",-0.4781228
35527,Muscle,"(67, 79)",0.31480494
35528,Neuron,"(67, 79)",-0.8776672
35529,Proliferating,"(67, 79)",0.10438663
35530,Epithelial,"(67, 81)",-0.5131167
35531,FatBody,"(67, 81)",-1.2566965
35532,Follicle,"(67, 81)",0.61464083
35533,Germ,"(67, 81)",-0.47404778
35534,Gut,"(67, 81)",-1.0115844
35535,Hemocytes,"(67, 81)",-0.7036025
35536,MAG,"(67, 81)",-0.8440761
35537,MT,"(67, 81)",-0.99628013
35538,Muscle,"(67, 81)",-0.55252206
35539,Neuron,"(67, 81)",-0.39801067
35540,Proliferating,"(67, 81)",-0.32249358
35541,Epithelial,"(67, 82)",0.3381471
35542,FatBody,"(67, 82)",-1.3365798
35543,Follicle,"(67, 82)",0.36341023
35544,Germ,"(67, 82)",-1.2570354
35545,Gut,"(67, 82)",-0.9053698
35546,Hemocytes,"(67, 82)",-0.5764765
35547,MAG,"(67, 82)",-0.6944906
35548,MT,"(67, 82)",-1.0112842
35549,Muscle,"(67, 82)",-1.029465
35550,Neuron,"(67, 82)",0.20841892
35551,Proliferating,"(67, 82)",-0.6847268
35552,Epithelial,"(67, 83)",-1.2325764
35553,FatBody,"(67, 83)",-0.9889857
35554,Follicle,"(67, 83)",0.5553341
35555,Germ,"(67, 83)",-0.32384604
35556,Gut,"(67, 83)",-1.5007418
35557,Hemocytes,"(67, 83)",-1.2206517
35558,MAG,"(67, 83)",-1.2542789
35559,MT,"(67, 83)",-0.8371479
35560,Muscle,"(67, 83)",0.6161172
35561,Neuron,"(67, 83)",0.5412044
35562,Proliferating,"(67, 83)",-0.15920646
35563,Epithelial,"(67, 84)",-1.415966
35564,FatBody,"(67, 84)",-0.58881134
35565,Follicle,"(67, 84)",0.6700221
35566,Germ,"(67, 84)",0.5356877
35567,Gut,"(67, 84)",-1.208886
35568,Hemocytes,"(67, 84)",-0.9785917
35569,MAG,"(67, 84)",-0.72764516
35570,MT,"(67, 84)",-0.62688994
35571,Muscle,"(67, 84)",0.59892833
35572,Neuron,"(67, 84)",-0.3487553
35573,Proliferating,"(67, 84)",0.011979229
35574,Epithelial,"(67, 85)",-1.1880455
35575,FatBody,"(67, 85)",-1.034081
35576,Follicle,"(67, 85)",0.33827716
35577,Germ,"(67, 85)",-0.28201497
35578,Gut,"(67, 85)",-1.4764067
35579,Hemocytes,"(67, 85)",-1.2558246
35580,MAG,"(67, 85)",-0.5731452
35581,MT,"(67, 85)",-0.75231135
35582,Muscle,"(67, 85)",0.7749389
35583,Neuron,"(67, 85)",1.0855663
35584,Proliferating,"(67, 85)",-0.09061167
35585,Epithelial,"(67, 86)",-0.77894425
35586,FatBody,"(67, 86)",-0.3874265
35587,Follicle,"(67, 86)",0.5417086
35588,Germ,"(67, 86)",-0.17045425
35589,Gut,"(67, 86)",-0.7898837
35590,Hemocytes,"(67, 86)",-0.52392644
35591,MAG,"(67, 86)",-0.2480731
35592,MT,"(67, 86)",-0.54179204
35593,Muscle,"(67, 86)",-0.12321353
35594,Neuron,"(67, 86)",-0.5494223
35595,Proliferating,"(67, 86)",-0.14035441
35596,Epithelial,"(67, 87)",1.0212748
35597,FatBody,"(67, 87)",-0.0029030966
35598,Follicle,"(67, 87)",-0.31325984
35599,Germ,"(67, 87)",0.0018034079
35600,Gut,"(67, 87)",1.0058907
35601,Hemocytes,"(67, 87)",1.1276327
35602,MAG,"(67, 87)",1.6709174
35603,MT,"(67, 87)",0.3548961
35604,Muscle,"(67, 87)",-1.0024407
35605,Neuron,"(67, 87)",-0.75413287
35606,Proliferating,"(67, 87)",0.32422936
35607,Epithelial,"(67, 88)",0.4123185
35608,FatBody,"(67, 88)",-0.9550636
35609,Follicle,"(67, 88)",0.33719823
35610,Germ,"(67, 88)",-1.1033558
35611,Gut,"(67, 88)",-0.5337169
35612,Hemocytes,"(67, 88)",-0.27896127
35613,MAG,"(67, 88)",-0.40798932
35614,MT,"(67, 88)",-0.73500323
35615,Muscle,"(67, 88)",-1.0464525
35616,Neuron,"(67, 88)",-0.22690809
35617,Proliferating,"(67, 88)",-0.5755988
35618,Epithelial,"(67, 89)",-1.3894268
35619,FatBody,"(67, 89)",-0.5726614
35620,Follicle,"(67, 89)",0.5462884
35621,Germ,"(67, 89)",0.13184778
35622,Gut,"(67, 89)",-1.3451654
35623,Hemocytes,"(67, 89)",-1.1032315
35624,MAG,"(67, 89)",-1.5825114
35625,MT,"(67, 89)",-0.5965741
35626,Muscle,"(67, 89)",0.9532528
35627,Neuron,"(67, 89)",0.34574258
35628,Proliferating,"(67, 89)",0.061015464
35629,Epithelial,"(67, 90)",-0.37903967
35630,FatBody,"(67, 90)",-1.4263874
35631,Follicle,"(67, 90)",0.43891665
35632,Germ,"(67, 90)",-1.0148108
35633,Gut,"(67, 90)",-1.3146269
35634,Hemocytes,"(67, 90)",-0.94221276
35635,MAG,"(67, 90)",-0.5530661
35636,MT,"(67, 90)",-1.0200686
35637,Muscle,"(67, 90)",-0.39506614
35638,Neuron,"(67, 90)",0.5268043
35639,Proliferating,"(67, 90)",-0.56373394
35640,Epithelial,"(67, 91)",-0.0038784754
35641,FatBody,"(67, 91)",-0.0038784754
35642,Follicle,"(67, 91)",-0.0038784754
35643,Germ,"(67, 91)",-0.0038784754
35644,Gut,"(67, 91)",-0.0038784754
35645,Hemocytes,"(67, 91)",-0.0038784754
35646,MAG,"(67, 91)",-0.0026756672
35647,MT,"(67, 91)",-0.0038784754
35648,Muscle,"(67, 91)",-0.0038784754
35649,Neuron,"(67, 91)",-0.0038784754
35650,Proliferating,"(67, 91)",-0.0038784754
35651,Epithelial,"(67, 92)",-1.2683225
35652,FatBody,"(67, 92)",-0.47818702
35653,Follicle,"(67, 92)",0.5900877
35654,Germ,"(67, 92)",0.4175023
35655,Gut,"(67, 92)",-0.8564274
35656,Hemocytes,"(67, 92)",-0.543375
35657,MAG,"(67, 92)",-1.5041717
35658,MT,"(67, 92)",-0.4027837
35659,Muscle,"(67, 92)",0.74194825
35660,Neuron,"(67, 92)",-0.3987131
35661,Proliferating,"(67, 92)",0.44851434
35662,Epithelial,"(67, 94)",-1.3979042
35663,FatBody,"(67, 94)",-0.006570744
35664,Follicle,"(67, 94)",0.5509172
35665,Germ,"(67, 94)",0.80278844
35666,Gut,"(67, 94)",-0.774685
35667,Hemocytes,"(67, 94)",-0.61482185
35668,MAG,"(67, 94)",-1.512045
35669,MT,"(67, 94)",-0.24035671
35670,Muscle,"(67, 94)",0.9625799
35671,Neuron,"(67, 94)",-0.39161387
35672,Proliferating,"(67, 94)",0.3411914
35673,Epithelial,"(67, 95)",1.0798948
35674,FatBody,"(67, 95)",-0.17810093
35675,Follicle,"(67, 95)",-0.18255228
35676,Germ,"(67, 95)",-0.7252498
35677,Gut,"(67, 95)",0.7836409
35678,Hemocytes,"(67, 95)",0.73572415
35679,MAG,"(67, 95)",1.4468699
35680,MT,"(67, 95)",0.032975618
35681,Muscle,"(67, 95)",-1.1739404
35682,Neuron,"(67, 95)",-0.6162609
35683,Proliferating,"(67, 95)",-0.0043361825
35684,Epithelial,"(67, 96)",1.4004163
35685,FatBody,"(67, 96)",-0.7669291
35686,Follicle,"(67, 96)",-0.4139871
35687,Germ,"(67, 96)",-1.7647271
35688,Gut,"(67, 96)",0.103542
35689,Hemocytes,"(67, 96)",0.15026274
35690,MAG,"(67, 96)",0.5679246
35691,MT,"(67, 96)",-0.23508328
35692,Muscle,"(67, 96)",-0.93221664
35693,Neuron,"(67, 96)",1.0024896
35694,Proliferating,"(67, 96)",-0.5229932
35695,Epithelial,"(67, 97)",0.05391207
35696,FatBody,"(67, 97)",-1.3436614
35697,Follicle,"(67, 97)",0.1774343
35698,Germ,"(67, 97)",-1.5559707
35699,Gut,"(67, 97)",-1.2309678
35700,Hemocytes,"(67, 97)",-0.81922287
35701,MAG,"(67, 97)",-1.3952594
35702,MT,"(67, 97)",-0.84625924
35703,Muscle,"(67, 97)",-0.014648694
35704,Neuron,"(67, 97)",1.3130542
35705,Proliferating,"(67, 97)",-0.3554749
35706,Epithelial,"(67, 98)",-1.479094
35707,FatBody,"(67, 98)",0.40538788
35708,Follicle,"(67, 98)",0.473006
35709,Germ,"(67, 98)",1.124759
35710,Gut,"(67, 98)",-0.6306579
35711,Hemocytes,"(67, 98)",-0.6106429
35712,MAG,"(67, 98)",-1.3217325
35713,MT,"(67, 98)",0.012359768
35714,Muscle,"(67, 98)",1.1827319
35715,Neuron,"(67, 98)",-0.38725126
35716,Proliferating,"(67, 98)",0.3749827
35717,Epithelial,"(67, 99)",0.14975004
35718,FatBody,"(67, 99)",-1.4871672
35719,Follicle,"(67, 99)",0.42078587
35720,Germ,"(67, 99)",-1.1095768
35721,Gut,"(67, 99)",-0.97253174
35722,Hemocytes,"(67, 99)",-0.52620614
35723,MAG,"(67, 99)",-0.77232563
35724,MT,"(67, 99)",-1.071953
35725,Muscle,"(67, 99)",-1.0933551
35726,Neuron,"(67, 99)",0.1497611
35727,Proliferating,"(67, 99)",-0.685744
35728,Epithelial,"(67, 100)",-1.241602
35729,FatBody,"(67, 100)",0.8012275
35730,Follicle,"(67, 100)",0.44329497
35731,Germ,"(67, 100)",1.2056223
35732,Gut,"(67, 100)",-0.12221169
35733,Hemocytes,"(67, 100)",-0.14042372
35734,MAG,"(67, 100)",-1.1309426
35735,MT,"(67, 100)",0.16362216
35736,Muscle,"(67, 100)",0.8562656
35737,Neuron,"(67, 100)",-0.9518985
35738,Proliferating,"(67, 100)",0.49575892
35739,Epithelial,"(67, 101)",-1.2823209
35740,FatBody,"(67, 101)",-1.006125
35741,Follicle,"(67, 101)",0.62979233
35742,Germ,"(67, 101)",-0.11376233
35743,Gut,"(67, 101)",-1.3519517
35744,Hemocytes,"(67, 101)",-1.0618273
35745,MAG,"(67, 101)",-0.862746
35746,MT,"(67, 101)",-0.8179704
35747,Muscle,"(67, 101)",0.4790119
35748,Neuron,"(67, 101)",0.059556536
35749,Proliferating,"(67, 101)",0.0045366185
35750,Epithelial,"(67, 102)",0.6255849
35751,FatBody,"(67, 102)",-1.5553192
35752,Follicle,"(67, 102)",0.15623212
35753,Germ,"(67, 102)",-1.5626925
35754,Gut,"(67, 102)",-0.95468974
35755,Hemocytes,"(67, 102)",-0.49968275
35756,MAG,"(67, 102)",-0.27273422
35757,MT,"(67, 102)",-0.92697215
35758,Muscle,"(67, 102)",-0.8796343
35759,Neuron,"(67, 102)",0.7233609
35760,Proliferating,"(67, 102)",-0.6296467
35761,Epithelial,"(67, 103)",-1.4139407
35762,FatBody,"(67, 103)",0.3659265
35763,Follicle,"(67, 103)",0.4935048
35764,Germ,"(67, 103)",1.074607
35765,Gut,"(67, 103)",-0.54202175
35766,Hemocytes,"(67, 103)",-0.4361874
35767,MAG,"(67, 103)",-1.3302631
35768,MT,"(67, 103)",-0.023165299
35769,Muscle,"(67, 103)",1.0498774
35770,Neuron,"(67, 103)",-0.5473601
35771,Proliferating,"(67, 103)",0.5023149
35772,Epithelial,"(67, 104)",-1.1495185
35773,FatBody,"(67, 104)",-0.35090098
35774,Follicle,"(67, 104)",0.65043026
35775,Germ,"(67, 104)",0.19382115
35776,Gut,"(67, 104)",-0.90840405
35777,Hemocytes,"(67, 104)",-0.8156006
35778,MAG,"(67, 104)",-1.2235084
35779,MT,"(67, 104)",-0.4146028
35780,Muscle,"(67, 104)",0.54758894
35781,Neuron,"(67, 104)",-0.603992
35782,Proliferating,"(67, 104)",0.12979105
35783,Epithelial,"(67, 105)",-0.20800911
35784,FatBody,"(67, 105)",-0.21670511
35785,Follicle,"(67, 105)",-0.21465172
35786,Germ,"(67, 105)",-0.21670511
35787,Gut,"(67, 105)",-0.21670511
35788,Hemocytes,"(67, 105)",-0.21670511
35789,MAG,"(67, 105)",0.10629982
35790,MT,"(67, 105)",-0.21339467
35791,Muscle,"(67, 105)",-0.21670511
35792,Neuron,"(67, 105)",0.5863789
35793,Proliferating,"(67, 105)",-0.21670511
35794,Epithelial,"(67, 106)",0.017174697
35795,FatBody,"(67, 106)",-1.4510534
35796,Follicle,"(67, 106)",0.09433715
35797,Germ,"(67, 106)",-1.2422464
35798,Gut,"(67, 106)",-1.1239121
35799,Hemocytes,"(67, 106)",-0.8157293
35800,MAG,"(67, 106)",-0.50715476
35801,MT,"(67, 106)",-0.73046386
35802,Muscle,"(67, 106)",-0.03824447
35803,Neuron,"(67, 106)",1.2362056
35804,Proliferating,"(67, 106)",-0.34810808
35805,Epithelial,"(67, 107)",0.9697674
35806,FatBody,"(67, 107)",-1.1221257
35807,Follicle,"(67, 107)",-0.06635227
35808,Germ,"(67, 107)",-1.8051533
35809,Gut,"(67, 107)",-0.7044758
35810,Hemocytes,"(67, 107)",-0.5521858
35811,MAG,"(67, 107)",-0.7419035
35812,MT,"(67, 107)",-0.7169443
35813,Muscle,"(67, 107)",-0.64990854
35814,Neuron,"(67, 107)",1.1781114
35815,Proliferating,"(67, 107)",-0.5915964
35816,Epithelial,"(67, 108)",-0.72210884
35817,FatBody,"(67, 108)",1.469594
35818,Follicle,"(67, 108)",0.10425229
35819,Germ,"(67, 108)",1.3831681
35820,Gut,"(67, 108)",0.89415616
35821,Hemocytes,"(67, 108)",0.7526762
35822,MAG,"(67, 108)",0.18910816
35823,MT,"(67, 108)",0.7887396
35824,Muscle,"(67, 108)",0.5325109
35825,Neuron,"(67, 108)",-1.3985803
35826,Proliferating,"(67, 108)",0.83472365
35827,Epithelial,"(67, 109)",0.10380627
35828,FatBody,"(67, 109)",-1.4997884
35829,Follicle,"(67, 109)",0.16729179
35830,Germ,"(67, 109)",-1.3205276
35831,Gut,"(67, 109)",-1.2688222
35832,Hemocytes,"(67, 109)",-0.8895313
35833,MAG,"(67, 109)",-0.07618984
35834,MT,"(67, 109)",-0.98729044
35835,Muscle,"(67, 109)",-0.46254972
35836,Neuron,"(67, 109)",1.154471
35837,Proliferating,"(67, 109)",-0.77023405
35838,Epithelial,"(67, 110)",-1.2747753
35839,FatBody,"(67, 110)",-0.2936704
35840,Follicle,"(67, 110)",0.6793262
35841,Germ,"(67, 110)",0.5415269
35842,Gut,"(67, 110)",-0.8140608
35843,Hemocytes,"(67, 110)",-0.6349292
35844,MAG,"(67, 110)",-1.1518276
35845,MT,"(67, 110)",-0.50630975
35846,Muscle,"(67, 110)",0.42030004
35847,Neuron,"(67, 110)",-0.7525089
35848,Proliferating,"(67, 110)",0.216276
35849,Epithelial,"(67, 111)",-0.39576328
35850,FatBody,"(67, 111)",1.3964676
35851,Follicle,"(67, 111)",0.11360297
35852,Germ,"(67, 111)",1.1676005
35853,Gut,"(67, 111)",0.87864184
35854,Hemocytes,"(67, 111)",0.5115136
35855,MAG,"(67, 111)",-0.38839555
35856,MT,"(67, 111)",0.6728058
35857,Muscle,"(67, 111)",0.36428946
35858,Neuron,"(67, 111)",-1.3248186
35859,Proliferating,"(67, 111)",0.5902415
35860,Epithelial,"(67, 112)",-1.3303177
35861,FatBody,"(67, 112)",-0.09829925
35862,Follicle,"(67, 112)",0.49519336
35863,Germ,"(67, 112)",0.5889504
35864,Gut,"(67, 112)",-0.80948424
35865,Hemocytes,"(67, 112)",-0.75403756
35866,MAG,"(67, 112)",-1.5740322
35867,MT,"(67, 112)",-0.25815642
35868,Muscle,"(67, 112)",1.1387553
35869,Neuron,"(67, 112)",-0.16324668
35870,Proliferating,"(67, 112)",0.44427714
35871,Epithelial,"(67, 113)",0.37105903
35872,FatBody,"(67, 113)",-1.4896884
35873,Follicle,"(67, 113)",0.16531639
35874,Germ,"(67, 113)",-1.604903
35875,Gut,"(67, 113)",-1.1509031
35876,Hemocytes,"(67, 113)",-0.7578768
35877,MAG,"(67, 113)",-0.28210807
35878,MT,"(67, 113)",-0.93137044
35879,Muscle,"(67, 113)",-0.52069414
35880,Neuron,"(67, 113)",0.97684324
35881,Proliferating,"(67, 113)",-0.60857254
35882,Epithelial,"(67, 114)",0.7417065
35883,FatBody,"(67, 114)",-1.3288902
35884,Follicle,"(67, 114)",-0.018057493
35885,Germ,"(67, 114)",-1.7964925
35886,Gut,"(67, 114)",-0.95172596
35887,Hemocytes,"(67, 114)",-0.649219
35888,MAG,"(67, 114)",-0.30465394
35889,MT,"(67, 114)",-0.79219985
35890,Muscle,"(67, 114)",-0.5094962
35891,Neuron,"(67, 114)",1.2438952
35892,Proliferating,"(67, 114)",-0.57174474
35893,Epithelial,"(67, 115)",1.1988622
35894,FatBody,"(67, 115)",-0.07011813
35895,Follicle,"(67, 115)",-0.07126668
35896,Germ,"(67, 115)",-1.1721591
35897,Gut,"(67, 115)",0.63950765
35898,Hemocytes,"(67, 115)",0.49374545
35899,MAG,"(67, 115)",-0.2755813
35900,MT,"(67, 115)",-0.10316863
35901,Muscle,"(67, 115)",-1.1357466
35902,Neuron,"(67, 115)",-0.47772712
35903,Proliferating,"(67, 115)",-0.05396955
35904,Epithelial,"(67, 116)",-0.12631062
35905,FatBody,"(67, 116)",-1.178678
35906,Follicle,"(67, 116)",0.15585308
35907,Germ,"(67, 116)",-1.4349289
35908,Gut,"(67, 116)",-1.3522023
35909,Hemocytes,"(67, 116)",-1.1398646
35910,MAG,"(67, 116)",-1.2084113
35911,MT,"(67, 116)",-0.85489774
35912,Muscle,"(67, 116)",0.21429849
35913,Neuron,"(67, 116)",1.4583439
35914,Proliferating,"(67, 116)",-0.38683987
35915,Epithelial,"(67, 117)",-1.3451492
35916,FatBody,"(67, 117)",-0.39538673
35917,Follicle,"(67, 117)",0.6945131
35918,Germ,"(67, 117)",0.53684443
35919,Gut,"(67, 117)",-1.0079026
35920,Hemocytes,"(67, 117)",-0.74172103
35921,MAG,"(67, 117)",-1.312952
35922,MT,"(67, 117)",-0.536607
35923,Muscle,"(67, 117)",0.53550935
35924,Neuron,"(67, 117)",-0.6136364
35925,Proliferating,"(67, 117)",0.06235539
35926,Epithelial,"(67, 118)",-0.76572436
35927,FatBody,"(67, 118)",1.460126
35928,Follicle,"(67, 118)",0.017108237
35929,Germ,"(67, 118)",1.6756592
35930,Gut,"(67, 118)",0.67229784
35931,Hemocytes,"(67, 118)",0.39021188
35932,MAG,"(67, 118)",-0.27676836
35933,MT,"(67, 118)",0.66554534
35934,Muscle,"(67, 118)",0.8347327
35935,Neuron,"(67, 118)",-0.9322762
35936,Proliferating,"(67, 118)",0.79649615
35937,Epithelial,"(67, 119)",-0.11944685
35938,FatBody,"(67, 119)",-1.2295561
35939,Follicle,"(67, 119)",0.29361758
35940,Germ,"(67, 119)",-1.5608138
35941,Gut,"(67, 119)",-1.2413858
35942,Hemocytes,"(67, 119)",-0.8197114
35943,MAG,"(67, 119)",-1.4026304
35944,MT,"(67, 119)",-0.8264426
35945,Muscle,"(67, 119)",0.039179966
35946,Neuron,"(67, 119)",1.0223757
35947,Proliferating,"(67, 119)",-0.1430731
35948,Epithelial,"(67, 120)",-0.703573
35949,FatBody,"(67, 120)",-1.349772
35950,Follicle,"(67, 120)",0.4436005
35951,Germ,"(67, 120)",-0.8395061
35952,Gut,"(67, 120)",-1.5184166
35953,Hemocytes,"(67, 120)",-1.1939784
35954,MAG,"(67, 120)",-0.7824314
35955,MT,"(67, 120)",-1.0149782
35956,Muscle,"(67, 120)",0.13865021
35957,Neuron,"(67, 120)",0.8390722
35958,Proliferating,"(67, 120)",-0.49293992
35959,Epithelial,"(67, 121)",1.1467226
35960,FatBody,"(67, 121)",-1.2272944
35961,Follicle,"(67, 121)",-0.1530263
35962,Germ,"(67, 121)",-1.838014
35963,Gut,"(67, 121)",-0.504044
35964,Hemocytes,"(67, 121)",-0.3253739
35965,MAG,"(67, 121)",0.03184432
35966,MT,"(67, 121)",-0.6174832
35967,Muscle,"(67, 121)",-0.8196355
35968,Neuron,"(67, 121)",1.0559268
35969,Proliferating,"(67, 121)",-0.53139764
35970,Epithelial,"(67, 123)",-0.31332418
35971,FatBody,"(67, 123)",-1.0568361
35972,Follicle,"(67, 123)",0.16672827
35973,Germ,"(67, 123)",-1.4203308
35974,Gut,"(67, 123)",-1.3552468
35975,Hemocytes,"(67, 123)",-1.1549822
35976,MAG,"(67, 123)",-1.2145404
35977,MT,"(67, 123)",-0.80624336
35978,Muscle,"(67, 123)",0.4045207
35979,Neuron,"(67, 123)",1.4826437
35980,Proliferating,"(67, 123)",-0.23042358
35981,Epithelial,"(67, 124)",-0.6453085
35982,FatBody,"(67, 124)",0.2891952
35983,Follicle,"(67, 124)",0.4823794
35984,Germ,"(67, 124)",0.32874876
35985,Gut,"(67, 124)",-0.05789278
35986,Hemocytes,"(67, 124)",-0.07437389
35987,MAG,"(67, 124)",-0.8523399
35988,MT,"(67, 124)",-0.15352385
35989,Muscle,"(67, 124)",0.028444687
35990,Neuron,"(67, 124)",-1.1109666
35991,Proliferating,"(67, 124)",0.4093393
35992,Epithelial,"(67, 125)",0.5986133
35993,FatBody,"(67, 125)",-1.2135011
35994,Follicle,"(67, 125)",-0.001233306
35995,Germ,"(67, 125)",-1.7923154
35996,Gut,"(67, 125)",-1.0100594
35997,Hemocytes,"(67, 125)",-0.8298933
35998,MAG,"(67, 125)",-0.9106773
35999,MT,"(67, 125)",-0.77603894
36000,Muscle,"(67, 125)",-0.25397065
36001,Neuron,"(67, 125)",1.3950199
36002,Proliferating,"(67, 125)",-0.5097246
36003,Epithelial,"(67, 126)",-0.9287272
36004,FatBody,"(67, 126)",-1.224085
36005,Follicle,"(67, 126)",0.6137832
36006,Germ,"(67, 126)",-0.53834015
36007,Gut,"(67, 126)",-1.266843
36008,Hemocytes,"(67, 126)",-0.9409997
36009,MAG,"(67, 126)",-1.3645221
36010,MT,"(67, 126)",-0.90546006
36011,Muscle,"(67, 126)",0.058805507
36012,Neuron,"(67, 126)",0.08139613
36013,Proliferating,"(67, 126)",-0.1093868
36014,Epithelial,"(67, 127)",-1.2443209
36015,FatBody,"(67, 127)",0.5999669
36016,Follicle,"(67, 127)",0.50235647
36017,Germ,"(67, 127)",1.0541719
36018,Gut,"(67, 127)",-0.21102814
36019,Hemocytes,"(67, 127)",-0.20647165
36020,MAG,"(67, 127)",-1.1189218
36021,MT,"(67, 127)",0.021482255
36022,Muscle,"(67, 127)",0.6935872
36023,Neuron,"(67, 127)",-0.9732906
36024,Proliferating,"(67, 127)",0.4601168
36025,Epithelial,"(68, 69)",-0.9659351
36026,FatBody,"(68, 69)",1.0284977
36027,Follicle,"(68, 69)",0.3055368
36028,Germ,"(68, 69)",1.254329
36029,Gut,"(68, 69)",0.27594873
36030,Hemocytes,"(68, 69)",0.12171822
36031,MAG,"(68, 69)",-1.1942605
36032,MT,"(68, 69)",0.37930632
36033,Muscle,"(68, 69)",0.764871
36034,Neuron,"(68, 69)",-0.9806441
36035,Proliferating,"(68, 69)",0.54349434
36036,Epithelial,"(68, 70)",-0.91543865
36037,FatBody,"(68, 70)",0.8776292
36038,Follicle,"(68, 70)",0.42920953
36039,Germ,"(68, 70)",1.051293
36040,Gut,"(68, 70)",0.089496106
36041,Hemocytes,"(68, 70)",-0.051274426
36042,MAG,"(68, 70)",-1.2370716
36043,MT,"(68, 70)",0.19265458
36044,Muscle,"(68, 70)",0.44697118
36045,Neuron,"(68, 70)",-1.0750406
36046,Proliferating,"(68, 70)",0.21671401
36047,Epithelial,"(68, 71)",-0.76080596
36048,FatBody,"(68, 71)",0.056952108
36049,Follicle,"(68, 71)",0.50181013
36050,Germ,"(68, 71)",0.25909117
36051,Gut,"(68, 71)",-0.6703272
36052,Hemocytes,"(68, 71)",-0.5250097
36053,MAG,"(68, 71)",-1.638169
36054,MT,"(68, 71)",-0.32138407
36055,Muscle,"(68, 71)",0.3692266
36056,Neuron,"(68, 71)",-0.35639325
36057,Proliferating,"(68, 71)",-0.07961815
36058,Epithelial,"(68, 72)",-0.3138416
36059,FatBody,"(68, 72)",1.430578
36060,Follicle,"(68, 72)",0.031826586
36061,Germ,"(68, 72)",1.0036331
36062,Gut,"(68, 72)",0.7204919
36063,Hemocytes,"(68, 72)",0.47666448
36064,MAG,"(68, 72)",0.15369707
36065,MT,"(68, 72)",0.64820164
36066,Muscle,"(68, 72)",0.28349525
36067,Neuron,"(68, 72)",-1.0146419
36068,Proliferating,"(68, 72)",0.34491476
36069,Epithelial,"(68, 73)",-0.8059921
36070,FatBody,"(68, 73)",0.61440295
36071,Follicle,"(68, 73)",0.47187176
36072,Germ,"(68, 73)",1.0248904
36073,Gut,"(68, 73)",-0.054348562
36074,Hemocytes,"(68, 73)",-0.021919295
36075,MAG,"(68, 73)",-1.3126485
36076,MT,"(68, 73)",0.02997676
36077,Muscle,"(68, 73)",0.20766836
36078,Neuron,"(68, 73)",-1.0829128
36079,Proliferating,"(68, 73)",0.13641383
36080,Epithelial,"(68, 74)",-1.1255542
36081,FatBody,"(68, 74)",1.4191927
36082,Follicle,"(68, 74)",0.206049
36083,Germ,"(68, 74)",1.3962487
36084,Gut,"(68, 74)",0.29299432
36085,Hemocytes,"(68, 74)",0.068563156
36086,MAG,"(68, 74)",-0.8205706
36087,MT,"(68, 74)",0.537172
36088,Muscle,"(68, 74)",1.0143315
36089,Neuron,"(68, 74)",-0.80807924
36090,Proliferating,"(68, 74)",0.56787133
36091,Epithelial,"(68, 75)",-0.96471107
36092,FatBody,"(68, 75)",1.6506996
36093,Follicle,"(68, 75)",-0.060256302
36094,Germ,"(68, 75)",1.5146394
36095,Gut,"(68, 75)",0.7092962
36096,Hemocytes,"(68, 75)",0.43013838
36097,MAG,"(68, 75)",0.19464411
36098,MT,"(68, 75)",0.82510895
36099,Muscle,"(68, 75)",0.9788293
36100,Neuron,"(68, 75)",-0.6628286
36101,Proliferating,"(68, 75)",0.7508811
36102,Epithelial,"(68, 76)",-0.047747735
36103,FatBody,"(68, 76)",-0.17838764
36104,Follicle,"(68, 76)",0.29483896
36105,Germ,"(68, 76)",-0.48975283
36106,Gut,"(68, 76)",-0.7550006
